X,Y,OBJECTID,MIN_ID,Name,MAR_Name,Company,NTS_250K,Long_NAD83,Lat_NAD83,LSD,Section_,Township,Range,Meridian,Location,Well,Depth_m,Comm_1,Comm_2,Other_Comm,Occ_Type,Exposure,Media_Type,Highlights,Hghlt_Comm,Hghlt_Grad,Hghlt_Unit,Ore_Min,Gangue_Min,Morpho,Host_Rock,Strat_Age,Strat_Unit,Structure,Intrusion,Min_Host,Ref_AGS,Ref_MAR,Ref_Other,AE_MAR_WWW
-114.010951000207839,49.207507999185189,227,82G-M-59B, , , ,82G,-114.010951,49.207508,7,13,3,1,5,"Spionkop Ridge; about 1500 m North of Yarrow Creek and about 2400 m west of the surface expression of the Lewis Thrust.", , ,Lead,Silver, ,Mineral occurrence,Surface,Bedrock outcrop,Vein: 132.7 g/t Ag  and 69.5% Pb over 1.1 m,Pb,69.5,%,Galena, ,"Discordant, massive, vein-multiple", , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.019560000241611,49.233344999280163,228,82G-M-60, , , ,82G,-114.01956,49.233345,4,25,3,1,5,Along the south bank of Spionkop Creek and about 1000 m SW of the surface expression of the Lewis Thrust., , ,Copper,Silver, ,Mineral occurrence,Surface,Bedrock outcrop,5.14 g/t Ag  and 0.76% Cu over 2.44 m,Cu,0.76,%,Chalcopyrite, , , , , , , ,Intrusion-hosted,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.019560000241611,49.233344999280163,229,82G-M-60A, , , ,82G,-114.01956,49.233345,4,25,3,1,5,Along the south bank of Spionkop Creek and about 1000 m SW of the surface expression of the Lewis Thrust., , ,Copper, , ,Mineral occurrence,Surface,Bedrock outcrop,1.1% Cu over 0.91 m,Cu,1.1,%,Chalcopyrite, ,Disseminated, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.04428299960486,49.218621999116174,230,82G-M-61, , , ,82G,-114.044283,49.218622,4,23,3,1,5,About 600 m SE of Spionkop Creek and about 5800 m ESE of Bovin Lake., , ,Zinc, , ,Mineral occurrence,Surface,Bedrock outcrop, ,Zn,0.91,%,"Chalcopyrite, Wolframite, Galena", ,"Discordant, vein-multiple", , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.027342000445046,49.213342998995927,231,82G-M-62, , , ,82G,-114.027342,49.213343,9,14,3,1,5,Along the south slope of Spionkop Ridge about 7200 m ESE of Bovin Lake., , ,Copper, , ,Mineral occurrence,Surface,Bedrock outcrop, ,Cu,0, ,Bornite, ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.396800000180036,49.214176998967289,232,82G-M-63, ,Southwest Alberta, ,82G,-114.3968,49.214177,14,18,3,3,5,On the SE slope of Scarpe Mountain adjacent to the Alberta/B.C. border., , ,Copper, , ,Mineral occurrence,Surface, , ,Cu,0, ,"Bornite, Chalcopyrite", ,Vein-multiple, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)",MAR_19740002, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-114.311529999999863,49.248615999101744,233,82G-M-69, ,Sage Creek, ,82G,-114.31153,49.248616,4,35,3,3,5,"Exposed for about 7.5 km on the west and east sides of Lys Ridge in the vicinity of Ruby Lake, then striking south to B.C. border and east to the Castle River.", , ,Copper,Silver, ,Mineral occurrence,Surface, , ,Cu,1.6,%,"Bornite, Covellite, Chalcocite, Chalcopyrite", ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)",MAR_19740003, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-114.003729999695963,49.21528599885454,234,82G-M-79,Blind Canyon,Big Horn, ,82G,-114.00373,49.215286,16,13,3,1,5,"Along Blind Canyon Creek, about 1800 m north of Yarrow Creek and about 7.5 km ESE of Loaf Mountain.", , ,Copper,Silver, ,Mineral occurrence,Surface,Bedrock outcrop,"41.14 g/t Ag and 3.38% Cu over 2.13 m, 1.03% Cu and 5.14 g/t Ag over 2.13 m, 0.65% Cu, 8.23 g/t Ag over 1.22 m",Cu,3.38,%,"Covellite, Anilite, Chalcopyrite, Bornite", ,"Stratabound, intrusion-hosted, disseminated, fault related",Quartzite,Mesoproterozoic,Appekunny Formation,Fault related,Diabase sills/dikes, ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)",MAR_19720008, , 
-114.05504800033799,49.248716998861475,235,82G-M-81, , , ,82G,-114.055048,49.248717,2,34,3,1,5,On the south side of the valley of South Drywood Creek just above the Shell Oil Waterton #30 gas well., , ,Copper,Lead,Zinc,Mineral occurrence,Surface, ,"3.6 g/t, 0.152% Cu, 0.0549% Zn, 0.132% Pb, 166 ppm Pb, 1.7 ppm Ag, 481 ppm Cu",Cu,0.05,%,"Chalcocite, Malachite, Azurite, Galena, Silver, Sphalerite","Pyrite, Limonite",Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", ,"Koopman, H.T. and Binda, P.L. (1985): Preliminary observations on stratiform copper occurences in the basal Siyeh Formation of Proterozoic age, southern Alberta; in Current Research, Part B, Geological Survey of Canada, paper 85-1B, p. 133-140.", 
-114.330381999636629,49.666216999093578,236,82G-M-83,Burmis? or Dungarvan?, , ,82G,-114.330382,49.666217,14,22,8,3,5,"The Marasek tunnel lies about 1.5 km west of the North Burmis road and about 13 km north of this roads junction with Highway 3, or about 10 km NNE of Bellevue.", , ,Iron,Titanium, ,Mineral occurrence, ,Bedrock,56% Fe,Fe,56,%,"Magnetite, Ilmenite, Rutile", ,Stratabound,Sandstone,Upper Cretaceous,Belly River Group, , ,Paleoplacer,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.330381999636629,49.666216999093578,237,82G-M-83A,Burmis? or Dungarvan?, , ,82G,-114.330382,49.666217,14,22,8,3,5,Upper Connelly Creek area., , ,Iron, , ,Mineral occurrence, ,Bedrock, ,Fe,0, ,Magnetite, ,Stratabound, ,Upper Cretaceous,Belly River Group (?), , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.330381999636629,49.666216999093578,238,82G-M-83B,Burmis? or Dungarvan?, , ,82G,-114.330382,49.666217,14,22,8,3,5,North of Burmis., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,40.9% Fe,Fe,40.9,%,"Magnetite, Anatase, Ilmenite",Zircon,Stratabound, ,Upper Cretaceous,Belly River Group (?), , , ,Olson et al. 1994 (OFR 1994-8), , , 
-114.330381999636629,49.666216999093578,239,82G-M-83C,Burmis? or Dungarvan?, , ,82G,-114.330382,49.666217,14,22,8,3,5, , , ,Iron, , ,Mineral occurrence, ,Bedrock,46.3% Fe,Fe,46.3,%, , ,Stratabound, ,Upper Cretaceous,Belly River Group (?), , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.286176999551444,49.57857799933744,240,82G-M-84,Burmis, , ,82G,-114.286177,49.578578,14,24,7,3,5,About 2.5 km NNE of Burmis., , ,Iron, , ,Mineral occurrence,At or just below surface,Bedrock, ,Fe,0, ,Magnetite, ,Stratabound, ,Upper Cretaceous, , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", ,"Leach 1912 Geology of the Blairmore map area, Alberta; Geological Survey of Canada Summary Report 1911. 192-200", 
-114.311186999868198,49.639198998807785,241,82G-M-89,Burmis, , ,82G,-114.311187,49.639199,14,11,8,3,5,"Upper Rock Creek area, about 7.5 km NNE of Bellevue.", , ,Iron, , ,Mineral occurrence,At or just below surface,Bedrock, ,Fe,0, ,Magnetite, ,Stratabound, ,Upper Cretaceous, , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", ,"Leach 1912 Geology of the Blairmore map area, Alberta; Geological Survey of Canada Summary Report 1911. 192-200", 
-114.258171000082839,49.727764998920506,242,82G-M-93, , , ,82G,-114.258171,49.727765,2,18,9,2,5,About 4.3 km SE of the hamlet of Todd Creek and about 5.8 km west of the junction of the North Burmis Road and Highway 22., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,10.9% Fe over 2.13 m,Fe,10.9,%,"Magnetite, Anatase", ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.222862000086621,49.729961999092581,243,82G-M-94, , , ,82G,-114.222862,49.729962,4,16,9,2,5,About 6.3 km SE of the hamlet of Todd Creek and about 3.0 km west of the junction of the North Burmis Road and Highway 22., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,12% Fe over 12.59 m,Fe,12,%,"Magnetite, Anatase", ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.208260000127609,49.761943999168999,244,82G-M-95, , , ,82G,-114.20826,49.761944,8,28,9,2,5,About 6.4 km east of the hamlet of Todd Creek and about 4.2 km NW of the junction of the North Burmis Road and Highway 22., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop, ,Fe,0, ,"Magnetite, Anatase", ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.276570999808015,49.772950999104587,245,82G-M-96, , , ,82G,-114.276571,49.772951,1,36,9,3,5,About 600 m NNE of the confluence of North Todd Creek and South Todd Creek., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,23.4% Fe over 1.52 m,Fe,23.4,%,"Magnetite, Anatase", ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.279359000344002,49.794693999224464,246,82G-M-97, , , ,82G,-114.279359,49.794694,10,1,10,3,5,About 3.0 km north of the confluence of the North Tod Creek and the South Tod Creek., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,16.6% Fe over 3.2 m,Fe,16.6,%,"Magnetite, Anatase", ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.324267000410998,49.810698999021724,247,82G-M-98, , , ,82G,-114.324267,49.810699,10,10,10,3,5,About 3.8 km SE of Thunder Mountain and about 6.0 km NNW of the hamlet of Todd Creek., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,8.9% Fe over 2.13 m,Fe,8.9,%,"Magnetite, Anatase", ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-114.648017000012842,49.62260299926016,248,82G-M-1001, , , ,82G,-114.648017,49.622603,14,5,8,5,5,Crowsnest Lake., , ,Zinc, , ,Geochemical anomaly,Surface,Bedrock outcrop,Anomalous Zn (2627 ppm) at 1354.9 masl,Zn,2627,ppm, , , ,Mudstone,Devonian,Exshaw Formation, , , ,Rokosh  et al 2016 (DIG 20160001), , , 
-113.988391000318288,49.200600998839413,249,82H-M-01,Yarrow Creek Intrusive zone,Big Horn, ,82H,-113.988391,49.200601,14,9,3,30,4,"About 600 m north of Yarrow Creek and about 1000 m WNW of Waterton Lakes National Park boundary, where it lies on Yarrow Creek.", , ,Copper,Silver, ,Mineral occurrence,Surface,Bedrock outcrop,6.8 g/t Ag over 2.44m and 3.26% Cu over 2.13 m,Cu,3.26,%,"Covellite, Anilite, Bornite, Chalcocite, Chalcopyrite, Silver", ,"Discordant, disseminated",Quartz arenite,Mesoproterozoic,Grinnel Formation, , ,Sandstone-hosted,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)",MAR_19720008, ,http://www.energy.gov.ab.ca/minerals/3441.asp
-113.988391000318288,49.200600998839413,250,82H-M-01A,?,Big Horn, ,82H,-113.988391,49.200601,14,9,3,30,4,"About 600 m North of Yarrow Creek and about 1000 m WNW of Waterton Lakes National Park boundary, where it lies on Yarrow Creek.", , ,Copper,Silver, ,Mineral occurrence,Surface,Bedrock outcrop,"17.829 g/t Ag, 2.13% Cu",Cu,2.13,%,"Pitchblende, Carnotite, Copper minerals (not specified), Silver", ,"Stratabound, disseminated",Quartz arenite,Mesoproterozoic,Grinnel Formation, , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)",MAR_19720008, , 
-113.988391000318288,49.200600998839413,251,82H-M-01B,?,Big Horn, ,82H,-113.988391,49.200601,14,9,3,30,4,"About 600 m north of Yarrow Creek and about 1000 m WNW of Waterton Lakes National Park boundary, where it lies on Yarrow Creek.", , ,Copper,Silver, ,Mineral occurrence,Surface,Bedrock outcrop,8.29 g/t Ag and 1.76% Cu over 2.13 m,Cu,1.76,%,"Bornite, Covellite, Anilite, and rarely Chalcopyrite, Silver", ,Stratabound,Quartz arenite,Mesoproterozoic,Grinnel Formation, , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)",MAR_19720008, , 
-113.988391000318288,49.200600998839413,252,82H-M-01D,?,Big Horn, ,82H,-113.988391,49.200601,14,9,3,30,4,"About 600 m North of Yarrow Creek and about 1000 m WNW of Waterton Lakes National Park boundary, where it lies on Yarrow Creek.", , ,Copper, , ,Mineral occurrence,Surface,Bedrock outcrop,2.23% Cu,Cu,2.23,%,"Malachite, Azurite, Chalcocite", ,"Stratabound, disseminated",Quartz arenite,Mesoproterozoic,Grinnel Formation, , , ,Olson et al. 1994 (OFR 1994-8),MAR_19720008, , 
-113.988391000318288,49.200600998839413,253,82H-M-01E,?,Big Horn, ,82H,-113.988391,49.200601,14,9,3,30,4,"About 600 m North of Yarrow Creek and about 1000 m WNW of Waterton Lakes National Park boundary, where it lies on Yarrow Creek.", , ,Copper, , ,Mineral occurrence,Surface,Bedrock outcrop,0.22% Cu over 1.98 m,Cu,0.22,%,"Chalcocite, Bornite, Chalcopyrite, Malachite", ,Disseminated,Quartz arenite,Mesoproterozoic,Grinnel Formation, , , ,Olson et al. 1994 (OFR 1994-8),MAR_19720008, , 
-113.996231000248045,49.182503999000602,254,82H-M-02, , , ,82H,-113.996231,49.182504,9,5,3,30,4,About 1200 m south of Yarrow Creek and about 450 m NW of Waterton Lakes National Parks boundary., , ,Copper, , ,Mineral occurrence,Surface,Bedrock outcrop, ,Cu,0, ,"Chalcopyrite, Chalcocite.", ,Disseminated, , , , , , ,Olson et al. 1994 (OFR 1994-8), , , 
-113.999558999660906,49.219452999169121,255,82H-M-03, , , ,82H,-113.999559,49.219453,1,20,3,30,4,In the Blind Canyon area about 2100 m SE of Spienkop Creek., , ,Copper, , ,Mineral occurrence,Surface,Bedrock outcrop, ,Cu,0, ,"Chalcopyrite, Bornite, Covellite", ,Disseminated, , , , , , ,Olson et al. 1994 (OFR 1994-8), , , 
-113.999558999660906,49.219452999169121,256,82H-M-03A, , , ,82H,-113.999559,49.219453,1,20,3,30,4,In the Blind Canyon area about 2100 m SE of Spienkop Creek., , ,Copper, , ,Mineral occurrence,Surface,Bedrock outcrop,0.17 % Cu over 6.1 m,Cu,0.17,%,"Chalcopyrite, Bornite", ,Disseminated, , , , , , ,Olson et al. 1994 (OFR 1994-8), , , 
-113.962420000276893,49.106694999245924,257,82H-M-04,Coppermine Creek, , ,82H,-113.96242,49.106695,4,9,2,30,4,"Diabase sills about 0.5 km upstream along Coppermine Creek above the confluence with Blakiston Creek, within the limits of the Waterton Lakes National Park.", , ,Copper, , ,Mineral occurrence,Surface,Bedrock outcrop, ,Cu,0, ,Chalcopyrite (?), , , , , , , , ,Olson et al. 1994 (OFR 1994-8), ,"Goble, R.J. (1970):  The Yarrow Creek - Spionkop Creek copper deposit, southwestern Alberta; unpublished M.Sc. thesis, University of Alberta.", 
-113.997052000230624,49.061659998905689,258,82H-M-05, , , ,82H,-113.997052,49.06166,2,30,1,30,4,"Northwest slope of Buchanan Ridge, south of Oil City, within the limits of the Waterton Lakes National Park.", , ,Gold, , ,Mineral occurrence,Surface,Bedrock outcrop, ,Au,0, ,Gold, , ,Quartzite,Mesoproterozoic,Purcell Lava (Purcell Supergroup), , ,Paleoplacer,Olson et al. 1994 (OFR 1994-8), , , 
-113.931066000405664,49.208375999220159,259,82H-M-06,Dungarvan Magnetite, , ,82H,-113.931066,49.208376,8,14,3,30,4,About 1.8 km NNE of where Dunvaragan Creek intersects the Waterton Lakes National Park boundary., , ,Iron,Titanium, ,Mineral occurrence,Surface and subsurface,Bedrock outcrop,40% Fe,Fe,40,%,Magnetite, ,Stratabound,Sandstone,Upper Cretaceous,Belly River Group, , ,Paleoplacer,Olson et al. 1994 (OFR 1994-8), ,"Allan J.A., 1931. Report on the Geological Survey Division, Research Council of Alberta Report 27, 12th annual report. 19-23.", 
-113.910320000010373,49.200299998821741,260,82H-M-06A,Dungarvan Magnetite, , ,82H,-113.91032,49.2003,15,12,3,30,4,About 1.8 km NNE of where Dunvaragan Creek intersects the Waterton Lakes National Park boundary., , ,Iron, , ,Mineral occurrence,Surface and subsurface,Bedrock outcrop,57% Fe2O3,Fe,0, ,"Magnetite, Siderite", ,"Stratabound, pods", , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", ,"Allan J.A., 1931. Report on the Geological Survey Division, Research Council of Alberta Report 27, 12th annual report. 19-23.", 
-113.960867000000235,49.108691998780998,261,82H-M-1001,Coppermine Creek,Big Horn, ,82H,-113.960867,49.108692,5,9,2,30,4,"Within Waterton Lakes National Park, about 5 km west of highway 6 and just north of the USA-CND border.", , ,Copper, , ,Mineral occurrence,Surface,Bedrock outcrop,0.2% Cu,Cu,0.2,%,Malachite,"Fe-Sulphides,","Amygdule-fill, veins, disseminated",Quartzite,Mesoproterozoic,Grinnel Formation, ,Basalt, ,Rukhlov and Pawlowicz 2011 (OFR 2011-11),"MAR_19740007, MAR_19710002, MAR_19730005,","Morton, R.D., et al. 1974. the mineralogy, sulphur-isotope composition and origin of some copper deposits in the Belt Supergroup, Southwest Alberta, Canada; Mineralium Deposita, v. 9, p. 223-241.", 
-113.960867000000235,49.108691998780998,262,82H-M-1001a,Coppermine Creek,Big Horn, ,82H,-113.960867,49.108692,5,9,2,30,4,"Within Waterton Lakes National Park, about 5 km west of highway 6 and just north of the USA-CND border.", , ,Lead,Zinc, ,Mineral occurrence,Surface,Bedrock outcrop,0.23% Pb and 0.1% Zn,Pb,0.23,%,Galena? Sphalerite?, , ,Basalt,Mesoproterozoic,Grinnel Formation, ,Basalt, ,Rukhlov and Pawlowicz 2011 (OFR 2011-11),"MAR_19740007, MAR_19710002, MAR_19730005,","Morton, R.D., et al. 1974. the mineralogy, sulphur-isotope composition and origin of some copper deposits in the Belt Supergroup, Southwest Alberta, Canada; Mineralium Deposita, v. 9, p. 223-241.", 
-113.992806999677398,49.199376999177076,263,82H-M-1002,Yarrow Creek, , ,82H,-113.992807,49.199377,12,9,3,30,4,Just west of the northern most part of Waterton Lakes National Park., , ,Copper,Zinc,"Lead, Silver",Mineral occurrence,Surface,Bedrock outcrop,"0.17% Cu, 0.6% Pb, 0.4% Zn,1773 ppb Ag",Cu,0.17,%,"Chalcopyrite, Malachite",Pyrite,Calcite-sulphide vein,Gabbro,Mesoproterozoic,Grinnel Formation,High-angle faults,Gabbro, ,Rukhlov and Pawlowicz 2011 (OFR 2011-11), , , 
-113.986932999577874,49.183010999237418,264,82H-M-1003,Cloudy Ridge, , ,82H,-113.986933,49.183011,11,4,3,30,4,Just inside the Waterton Lakes National Park about 13.5 km due south of the Pecten CP train station., , ,Nickel, , ,Geochemical anomaly,Surface,Bedrock outcrop,119 ppm Ni,Ni,0.0119,%, , ,Basaltic intrusion,Basalt,Mesoproterozoic,Lower Siyeh Formation, ,Basalt, ,Rukhlov and Pawlowicz 2011 (OFR 2011-11), , , 
-113.398083000059529,49.445916999343886,265,82H-M-1004, ,UBone,Firestone Ventures,82H,-113.398083,49.445917,10,2,6,26,4,30 km due south of Fr. Mcleod on the Waterton River., , ,Uranium, , ,Geochemical anomaly,Surface,Bedrock outcrop,One sample taken returning 6830 ppm U,U,0.683,%, , ,Rollfront,Sandstone, , , , , , ,MAR_20070013, , 
-113.39823299984738,49.445066998871226,266,82H-M-1005, ,UBone,Firestone Ventures,82H,-113.398233,49.445067,10,2,6,26,4,30 km due south of Fr. Mcleod on the Waterton River., , ,Uranium, , ,Geochemical anomaly,Surface,Bedrock outcrop,Two samples returning 5630 and 7640 ppm U,U,0.764,%, , ,Rollfront,Sandstone, , , , , , ,MAR_20070013, , 
-113.758515999834131,49.314881998914117,267,82H-M-11, , , ,82H,-113.758516,49.314882,10,19,4,28,4,About 2.3 km east of Drywood station on the CPR line and about 2.5 km north of Drywood Creek., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop, ,Fe,0, ,Magnetite, ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-113.659073999865257,49.246476998887573,268,82H-M-12, , , ,82H,-113.659074,49.246477,16,26,3,28,4,About 5.8 km SSW of the hamlet of Hill Spring., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop, ,Fe,0, ,Magnetite, ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-113.548843999597025,49.162526999270476,269,82H-M-13, , , ,82H,-113.548844,49.162527,2,33,2,27,4,About 4.8 km NE of the hamlet of Mountain View., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,18.8% Fe2O3,Fe,13.15,%,Magnetite, ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-113.502610999757337,49.058450998894095,270,82H-M-14, , , ,82H,-113.502611,49.058451,1,26,1,27,4,Just to the north of Goose Lake about 6.2 km SSW of the hamlet of Beazer., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,24.5% Fe2O3,Fe,17.14,%,Magnetite, ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-113.414943999751713,49.07243599924211,271,82H-M-15, , , ,82H,-113.414944,49.072436,2,33,1,26,4,About 6.8 km SE of the hamlet of Beazer and about 600 m west of Furmen(?) Lake., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop,8.6% Fe2O3,Fe,6.02,%,Magnetite, ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-113.526066000147608,49.007495998835743,272,82H-M-16, , , ,82H,-113.526066,49.007496,10,3,1,27,4,Just to the north of the Canada/U.S. border about 500 m west of Boundary Creek., , ,Iron, , ,Mineral occurrence,Surface,Bedrock outcrop, ,Fe,0, ,Magnetite, ,Stratabound, , , , , , ,"Olson et al. 1994 (OFR 1994-8), Mellon 1961 (BUL 009)", , , 
-112.831343000168943,49.354926998989654,273,82H-M-31, , , ,82H,-112.831343,49.354927,8,1,5,22,4,About 6.4 km SE of the town of Magrath., , ,Placer gold, , ,Mineral occurrence,Surface,Alluvial sand and gravel,0.07 g/t Au,Au,0.07,g/t,Gold, , , , , , , , ,"Olson et al. 1994 (OFR 1994-8), Edwards 1990 (OFR 1990-09)", , , 
-112.794126000068829,49.038882999123878,274,82H-M-32, , , ,82H,-112.794126,49.038883,9,18,1,21,4,Near the town of Del Bonita and near Shank Creek., , ,Placer gold, , ,Mineral occurrence,Surface,Alluvial sand and gravel,0.07 g/t Au,Au,0.07,g/t,Gold, , , , , , , , ,"Olson et al. 1994 (OFR 1994-8), Edwards 1990 (OFR 1990-09)", , , 
-113.737457000342715,50.054959999033336,275,82I-M-1001, , , ,82I,-113.737457,50.05496,8,3,13,28,4, ,ESSO SUNDANCE OXLEY 8-3-13-28,2694.2,Zinc,Nickel, ,Geochemical anomaly,Subsurface,Bedrock core from oil-gas well,2614 ppm Zn and 128 ppm Ni,Zn,2614,ppm, , , ,Shale,Jurassic,Sawtooth Formation, , ,Shale-hosted,Rokosh  et al 2016 (DIG 20160001), , , 
-114.657941999598506,50.072846998864989,276,82J-M-01, ,Big Valley, ,82J,-114.657942,50.072847,12,8,13,5,5,"Headwaters of Oldman River on the NE slope of BeeHive Mountain, about 1600 m NE OF Windy Pass (on the Alberta-B.C. border) and about 100-200 m SE of a tributary of Soda Creek (location is approximate).", , ,Lead, , ,Mineral occurrence,Surface,Bedrock,47% Pb,Pb,47,%,Galena, ,Massive,Limestone,Upper Devonian,Big Valley Formation, , ,Carbonate-hosted,Olson et al. 1994 (OFR 1994-8),MAR_19700025, , 
-114.399602000061421,50.14730699886136,277,82J-M-02, ,Big Valley, ,82J,-114.399602,50.147307,15,6,14,3,5,On the NE slope of Mount Livingstone about 1200 m NE of the Peak and 0-100 m NE of the Lead of Westrup (?) Creek (location is approximate)., , ,Copper, , ,Mineral occurrence,Surface,Bedrock,"2.62% Cu, 5.01% Fe",Cu,2.62,%,Chalcopyrite, , ,Carbonate,Upper Devonian,Big Valley Formation, , ,Carbonate-hosted,Olson et al. 1994 (OFR 1994-8),MAR_19700025, , 
-114.722510999589247,50.128030998936978,278,82J-M-42, ,Oldman River, ,82J,-114.722511,50.128031,6,35,13,6,5,At the headwaters of the Oldman River on the east slope of Mount Gass in the High Rock Range., , ,Lead,Zinc,Silver,Mineral occurrence,Surface,Bedrock,"0.07 g/t Au, 122.76 g/t Ag, 14.96% Zn, 54.57% Pb",Pb,54.57,%,"Galena, Sphalerite, Silver, Gold","Pyrite, Marcasite",Vein-multiple,Dolomitic limestone,Upper Devonian,Palliser Formation,Intersecting faults, ,Vein,"Olson et al. 1994 (OFR 1994-8), Holter 1973 (OFR 1973-25)","MAR_19880001, MAR_19970014", , 
-114.722510999589247,50.128030998936978,279,82J-M-42A, ,Oldman River, ,82J,-114.722511,50.128031,6,35,13,6,5,At the headwaters of the Oldman River on the east slope of Mount Gass in the High Rock Range., , ,Lead, , ,Mineral occurrence,Surface,Bedrock,31.5% Pb,Pb,31.5,%,"Galena, Sphalerite, Silver,  Anglesite, Smithsonite", ,"Vein, disseminated", ,Upper Devonian,Palliser Formation, , , ,Olson et al. 1994 (OFR 1994-8),"MAR_19880001, MAR_19970014", , 
-114.720044000341929,50.128859999206618,280,82J-M-42B,Mount Gass-Oldman River,Old Man River, ,82J,-114.720044,50.12886,11,35,13,6,5,On top of the mountain where the 2 adits are in the above Exshaw Formation., , ,Zinc,Nickel,"Molybdenum, Arsenic, Cobalt, Cadmium",Geochemical anomaly,Surface,Bedrock,"3536 ppm Zn, 1326 ppm Ni,  94 ppm Mo, 80 ppm As, 85 ppm Co, 50 ppm Cd",Zn,0.3536,%, , ,"Stratabound, disseminated",Black shale,Upper Devonian,Exshaw Formation, , , ,Rukhlov and Pawlowicz 2011 (OFR2011-11),"MAR_19880001, MAR_19970014", , 
-114.720044000341929,50.128859999206618,281,82J-M-42C,Mount Gass-Oldman River,Old Man River, ,82J,-114.720044,50.12886,11,35,13,6,5,At the headwaters of the Oldman River on the east slope of Mount Gass in the High Rock Range., , ,Lead,Zinc,Silver,Mineral occurrence,Surface,Bedrock,">>1% Pb, >>1% Zn 60g/t Ag, 1200 ppm Mn, 240 ppm Cd",Pb,0, ,Galena, ,Vein-Multiple,Dolomitic limestone,Upper Devonian,Palliser Formation, , ,Stockwork veins,"Rukhlov and Pawlowicz 2011 (OFR 2011-11), Olson1994 (OFR 1994-08), Holter 1973 (OFR 1973-25)","MAR_19880001, MAR_19970014", , 
